,usrec,unrate,cpiaucsl,indpro,m2sl,wtisplc,icsa,houst,gs10,tb3ms,baa,ppiaco,usalolitoaastsam,sp500,precio_oro
1984-07-31,-0.36907715821755854,0.8953985467365444,-0.6545561043034644,-0.8157001946186945,-0.6830331550783335,-0.30920068811101425,-0.016219600640242995,0.7550276063628706,2.4517655130304297,1.724594646630921,2.4304534607459765,-0.46457184596210366,0.830093877061276,-0.7251315953401104,-0.5002810593591805
1984-08-31,-0.36907715821755854,0.8953985467365444,-0.6508392047927142,-0.8133155214570315,-0.6819114663033252,-0.2922001354014056,0.1166182260055343,0.38585211773230077,2.2399282594004037,1.8318482991405922,2.2512872317528045,-0.4709656005925949,0.6559286048247187,-0.713819458217019,-0.5002952005614671
1984-09-30,-0.36907715821755854,0.781255054196209,-0.647122305281964,-0.8201767607851622,-0.6796355760351924,-0.2901177383827587,0.1424478034088799,0.6690552322982174,2.17372911764102,1.801204398423543,2.1548131084487885,-0.4773593552230859,0.5183021384723367,-0.7142290020456334,-0.5109011022764549
1984-10-31,-0.36907715821755854,0.838326800466377,-0.6421664392676305,-0.8204313522259088,-0.6772784039717692,-0.30875689858245015,0.2273164148770154,0.3959665146810835,2.0545706624741302,1.6081478239061358,2.0135474278964796,-0.4773593552230859,0.42169683546985015,-0.7142360702053696,-0.5097698060935228
1984-11-30,-0.36907715821755854,0.7241833079260416,-0.6396885062604636,-0.8126493405204102,-0.6736207231836986,-0.3315267151633919,0.24207617339321288,0.6462978391634562,1.8592831942839494,1.261871745803484,1.855054225325597,-0.4725640392502176,0.35663359087145585,-0.7160084435831106,-0.5083556858648578
1984-12-31,-0.36907715821755854,0.781255054196209,-0.6372105732532968,-0.8119025389608859,-0.6695566334191757,-0.42264011914320215,0.057579191940744394,0.4515956978993885,1.836113494668165,1.0933302918597159,1.8274901900958782,-0.47576091656546327,0.3083887015825349,-0.7134240183839756,-0.5401168262006744
1985-01-31,-0.36907715821755854,0.781255054196209,-0.63473264024613,-0.8123013988847229,-0.6653299800640718,-0.4154029360620033,0.01698985602120133,0.7019270223817613,1.7963940096125353,1.001398589708569,1.7792531284438702,-0.4773593552230859,0.27112477091387754,-0.7046751127554444,-0.5638033400308136
1985-02-28,-0.36907715821755854,0.7241833079260416,-0.6272988412246296,-0.8059238832940113,-0.661802350148466,-0.3597585567112761,0.09816852786028746,0.5021676826433022,1.839423451756134,1.1576824833655182,1.7689166152327258,-0.47895779388070886,0.23596291065055044,-0.7035806254597156,-0.5690214436745875
1985-03-31,-0.36907715821755854,0.7241833079260416,-0.6211040087067126,-0.8024105214117033,-0.6598353307024369,-0.32674744331731714,0.08340876934408999,0.9269723544921772,1.9552719498350548,1.23429223515814,1.9274098178036085,-0.4821546711959545,0.20696922732311343,-0.703947803428448,-0.5486581123818112
1985-04-30,-0.36907715821755854,0.781255054196209,-0.6186260756995458,-0.8074768910825678,-0.6583397456690925,-0.30739139234071455,0.08340876934408999,0.9800729384732865,1.8129437950523808,1.059622001070962,1.8653907385367414,-0.47895779388070886,0.18346276348914203,-0.7045338896309601,-0.5298503133405662
1985-05-31,-0.36907715821755854,0.7241833079260416,-0.6161481426923789,-0.8040993113019915,-0.6560475990419016,-0.3477421017840025,0.12030816563458367,0.6235404460286951,1.620966283950169,0.9155956677008327,1.7413525800030072,-0.47576091656546327,0.1627144670916944,-0.6976703401896107,-0.5451228118101485
1985-06-30,-0.36907715821755854,0.838326800466377,-0.6124312431816288,-0.8052280000226362,-0.6522923800994825,-0.3641281766848301,0.09816852786028746,0.6134260490799123,1.3925792448802967,0.7531829939004739,1.4829397497243937,-0.47895779388070886,0.14491173771956523,-0.6960462473214566,-0.544415751695816
1985-07-31,-0.36907715821755854,0.838326800466377,-0.6099533101744619,-0.8162305934535842,-0.649545055418665,-0.3577785726607594,-0.005149781753094888,0.6336548429774778,1.4422286011998344,0.7930200648326373,1.4932762629355378,-0.4805562325383316,0.12319292688591417,-0.6967029504735276,-0.5434258675357505
1985-08-31,-0.36907715821755854,0.6671115616558736,-0.607475377167295,-0.8091911401169306,-0.6471878833552418,-0.343235931186275,0.16827738081222549,0.7828421979720231,1.4488485153757726,0.8114064052628666,1.517394793761542,-0.4885484258264455,0.10368143751844312,-0.6983199751819457,-0.5247594805173722
